,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
333,42075992,https://www.airbnb.com/rooms/42075992,20250317171123,2025-03-18,city scrape,"Newly renovated, Clean & Close to NYC",It's a newly renovated clean private room with modern style.,"This place is close to main street convenient to grab food and grocery, nearby bus station to take bus to NYC. This is the best affordable option for travelers, students, business travelers, and etc.",https://a0.muscache.com/pictures/939fa69f-6f38-422c-9038-22736bb48d2a.jpg,50292858,https://www.airbnb.com/users/show/50292858,Chelsea,2015-12-01,"Jersey City, NJ",Love to enjoy talking to people all around the world:),within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-50292858/original/f336c15f-b019-4674-a3a9-b8ae77410200.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-50292858/original/f336c15f-b019-4674-a3a9-b8ae77410200.jpeg?aki_policy=profile_x_medium,The Heights,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Ward D (councilmember Michael Yun),,40.74537,-74.05142,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Keypad"", ""Lock on bedroom door"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Shampoo""]",$51.00,1,14,1,1,1125,1125,1.0,1125.0,,t,3,12,20,20,2025-03-18,227,59,5,20,61,255,13005.0,2020-02-19,2025-03-17,4.85,4.89,4.84,4.93,4.95,4.67,4.77,STR-001478-2023,f,1,0,1,0,3.67
334,42671875,https://www.airbnb.com/rooms/42671875,20250317171123,2025-03-18,city scrape,"Modern 2 Bedroom, Wood Floors, W/D, Minutes to NYC",,,https://a0.muscache.com/pictures/4bba7a1f-282d-4e5c-a23e-17036638bcf6.jpg,915721,https://www.airbnb.com/users/show/915721,Ray,2011-08-03,"New York, NY",I'm listing 4 of my units here for rent furnished with all utilities included.,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/c1ce020b-aa60-4ab9-88de-9c769baa5b4c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c1ce020b-aa60-4ab9-88de-9c769baa5b4c.jpg?aki_policy=profile_x_medium,Bergen-Lafayette,2,7,"['email', 'phone']",t,f,,Ward F (councilmember Jermaine D. Robinson),,40.71096,-74.07127,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Lockbox"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Private hot tub"", ""Iron"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials""]",$100.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,259,2025-03-18,1,0,0,183,0,0,0.0,2023-12-31,2023-12-31,3.0,5.0,3.0,5.0,3.0,4.0,4.0,,f,2,2,0,0,0.07
336,42911597,https://www.airbnb.com/rooms/42911597,20250317171123,2025-03-18,city scrape,Sunny big bedroom with private bath,,,https://a0.muscache.com/pictures/05d49750-684d-4f24-abbf-3af0fba1a9a8.jpg,49357921,https://www.airbnb.com/users/show/49357921,Ying,2015-11-18,"Jersey City, NJ","I have lived here in Jersey City for about 18 years, and I love it. I am working as an accountant. I start hosting in Airbnb from 2015, and I had great experiences. I love providing service, excising my hospitality skills. 
我在新泽西州的泽西市住了近18年，我喜欢这座城市。我的全职工作的会计。自从开始做Airbnb出租以来让我累积了相当有趣的经验，让我有缘结识了来自世界各国的人。",within an hour,100%,93%,f,https://a0.muscache.com/im/pictures/user/c584aa1b-4522-4145-9a72-3e8920e0c211.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c584aa1b-4522-4145-9a72-3e8920e0c211.jpg?aki_policy=profile_x_medium,Greenville,16,21,"['email', 'phone']",t,t,,Ward A (councilmember Denise Ridley),,40.69509,-74.09029,Private room in home,Private room,3,2.0,2 shared baths,1.0,0.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Patio or balcony"", ""Iron"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Shampoo""]",$59.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,0,260,2025-03-18,2,0,0,184,0,0,0.0,2021-01-01,2021-03-24,5.0,5.0,5.0,5.0,5.0,4.5,5.0,,f,16,0,16,0,0.04
337,42928639,https://www.airbnb.com/rooms/42928639,20250317171123,2025-03-18,city scrape,"160 ""3S"" Private room/Renovated/WIFI/mintes to NYC",Private queen size room with a queen bed<br /><br />Beautiful renovated new Bathroom.<br /><br />Public transportation to NYC within 20-25 min to midtown and Hoboken within 10-15 minutes.<br /><br />Lots of great restaurants/coffee shops and bakeries step away,"Jersey City Heights is a lively and safe neighborhood located in Jersey City, New Jersey, just across the Hudson River from Manhattan. Known for its vibrant atmosphere and scenic views, it has become a popular destination for residents and visitors alike.<br /><br />One of the defining features of Jersey City Heights is its elevated location, which provides breathtaking panoramic views of the Manhattan skyline and the Hudson River. Residents and visitors can enjoy stunning vistas from various vantage points throughout the neighborhood, offering a unique perspective on the iconic New York City skyline.<br /><br />The area offers a wide range of culinary options. From cozy cafes to trendy restaurants, you'll find an array of cuisines to satisfy your palate.<br /><br />In terms of transportation, Jersey City Heights offers convenient access to public transit options. The Journal Square Transportation Center provides connections to PATH trains, buses, and light rail, making it easy to navi",https://a0.muscache.com/pictures/c5078787-5b36-4ac6-9d3c-3e29f7c5ca5e.jpg,6958867,https://www.airbnb.com/users/show/6958867,Henry,2013-06-17,"New York, NY","LiveWorkandMore--provides a home away from home, hotel-like hospitality experience for all your needs. Live like a local.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/f2448d53-4c76-420b-bc01-01e9e68b3631.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f2448d53-4c76-420b-bc01-01e9e68b3631.jpg?aki_policy=profile_x_medium,The Heights,45,55,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Ward D (councilmember Michael Yun),,40.75118,-74.04893,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Private entrance"", ""Self check-in"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Keypad"", ""Iron"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Paid street parking off premises""]",$35.00,28,365,28,28,1125,1125,28.0,1125.0,,t,16,46,76,90,2025-03-18,12,5,1,90,4,255,8925.0,2020-10-31,2025-03-01,4.67,4.67,4.92,4.92,5.0,4.75,4.67,Exempt,f,35,5,30,0,0.23
340,43275558,https://www.airbnb.com/rooms/43275558,20250317171123,2025-03-18,city scrape,Gorgeous 2 BR/1 BA Apt- Minutes to NYC!,"Create a memorable vacation or business trip by staying at this clean and relaxing 2 bedroom apartment. Located one stop from downtown Manhattan and walking distance from great restaurants and bars, you can enjoy the best that NYC and Jersey City have to offer.","2 min walk to Newark Ave with amazing Restaurants and Bars, yet on a quiet street where you'll be able to sleep soundly.  5 Minute walk to the Grove St PATH for easy access to NYC!",https://a0.muscache.com/pictures/8b1065cc-df85-4452-96ef-279020a05b58.jpg,319005137,https://www.airbnb.com/users/show/319005137,Robert,2019-12-19,"Jersey City, NJ",New York City based avid traveler and investor in the Tri-State area.  ,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-319005137/original/825a8e8d-74f3-452f-b2dd-efd49bdff957.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-319005137/original/825a8e8d-74f3-452f-b2dd-efd49bdff957.jpeg?aki_policy=profile_x_medium,Downtown Jersey City,125,1816,['phone'],t,t,Neighborhood highlights,Ward E (councilmember James Solomon),,40.7216,-74.0463,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,0.0,"[""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Patio or balcony"", ""Keypad"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Crib"", ""Children\u2019s dinnerware"", ""Shampoo""]",$110.00,3,365,1,3,180,1125,2.8,1098.5,,t,13,20,42,42,2025-03-18,28,16,2,42,16,147,16170.0,2020-04-28,2025-03-08,4.14,4.04,4.11,4.54,4.54,4.57,3.96,STR-004619-2024,f,43,42,1,0,0.47
344,44162404,https://www.airbnb.com/rooms/44162404,20250317171123,2025-03-18,city scrape,NYC Gateway - Studio 5 mins to Holland Tunnel,Welcome to your Gateway to NYC! Our studio apartment is located right across the Holland tunnel in the coveted Heights section of Jersey City. Private entrance from the back yard.<br /><br />Seamless check in. Simply enter your code at the door & enjoy your stay!<br /><br />Perfect for 1-3 people exploring NYC. 1 minute walk to a bus stop and 5 minute ride or 15 minute walk to the PATH station. <br /><br />*low ceiling - may not comfortable if you’re over 6’5” (2m),Location location location!! This place is close to everything. <br /><br />Journal Square is a 10 minute walk or 5 minutes ride. <br /><br />Holland Tunnel is a 3 minute drive <br />Lincoln Tunnel is a 12 minute drive. <br />Bus to NYC is a 1 minute walk. <br /><br />You’re in NYC in less than 20 minutes from this location. Also very close to Newport and Hoboken!,https://a0.muscache.com/pictures/hosting/Hosting-44162404/original/8e2b4bb4-3c75-4312-9a22-3f1f93b9afa1.jpeg,17590911,https://www.airbnb.com/users/show/17590911,Sammy,2014-07-03,"Jersey City, NJ","I’m a freelancer who loves the idea of hosting guests and their families from all over the world, the same way I’ve always been greeted by other hosts all over the world. 

My goal is your complete satisfaction and to earn your 5 star review after check out!

Every home I host, you can expect a spotless home, a comfortable place to wind down at the end of a day of exploring, FRESH CLEAN linens with every stay and an amazing central location!",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/67534a12-aa86-48a3-bf2c-786f9584d94f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/67534a12-aa86-48a3-bf2c-786f9584d94f.jpg?aki_policy=profile_x_medium,The Heights,2,5,"['email', 'phone']",t,t,Neighborhood highlights,Ward C (councilmember Richard Boggiano),,40.73667,-74.05214,Entire rental unit,Entire home/apt,3,1.0,1 bath,,1.0,"[""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""60 inch HDTV with Netflix, Roku"", ""Smart lock"", ""Free street parking"", ""Carbon monoxide alarm"", ""Microwave"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Mini fridge"", ""Hangers"", ""Free parking on premises"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Portable air conditioning"", ""Bed linens"", ""Portable fans"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Fast wifi \u2013 806 Mbps"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Exterior security cameras on property"", ""Mosquito net"", ""Shampoo""]",$124.00,4,730,4,4,730,730,4.0,730.0,,t,0,0,0,271,2025-03-18,47,16,0,195,16,147,18228.0,2021-03-14,2024-12-31,4.72,4.72,4.91,4.94,4.91,4.6,4.51,Exempt,f,1,1,0,0,0.96
346,44230903,https://www.airbnb.com/rooms/44230903,20250317171123,2025-03-18,city scrape,1BR apartment with Manhattan view,,,https://a0.muscache.com/pictures/ee906f07-0cfd-494b-9d40-666d1d8bfe61.jpg,354116957,https://www.airbnb.com/users/show/354116957,Kinjal,2020-07-06,"New York, NY",,within an hour,100%,43%,f,https://a0.muscache.com/im/pictures/user/7ee7ebda-0067-464f-8009-6edac2597a4e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7ee7ebda-0067-464f-8009-6edac2597a4e.jpg?aki_policy=profile_x_medium,Downtown Jersey City,1,3,"['email', 'phone']",t,t,,Ward E (councilmember James Solomon),,40.71856,-74.03857,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,"[""Cooking basics"", ""Pets allowed"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Outdoor kitchen"", ""Private entrance"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""TV with standard cable"", ""Smoke alarm"", ""Breakfast"", ""Iron"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""BBQ grill"", ""Paid parking off premises"", ""Essentials"", ""Outdoor furniture"", ""Paid parking on premises"", ""Shampoo""]",$169.00,29,1125,29,29,1125,1125,29.0,1125.0,,t,0,0,0,75,2025-03-18,10,1,0,75,0,58,9802.0,2020-07-18,2025-02-13,4.5,4.8,4.6,5.0,4.9,5.0,4.5,,f,1,1,0,0,0.18
348,44392208,https://www.airbnb.com/rooms/44392208,20250317171123,2025-03-18,city scrape,"Sunny Urban Retreat, Just 10 Minutes to NYC","Please note, no short-term stays.<br /><br />Discover affordable urban living in vibrant Jersey City, ideal for tourists, business travelers, and students:<br /><br />Prime location near train station.<br />15-min train ride to Manhattan.<br />10-min to World Trade Center, Newark Airport.<br />Easy access via Holland Tunnel (5-10 mins).<br />Free street parking (except cleaning times).<br />Experience NYC's allure without the high cost. <br />Book your stay now!","***Neighborhood Gems:<br />Discover a tranquil and secure neighborhood that welcomes a rich tapestry of diverse ethnicities and cultures. While primarily home to professionals and full-time workers, it also embraces the essence of a close-knit family community.<br /><br />***Safety and Peace of Mind:<br />Adjacent to the property, you'll find the courthouse building, ensuring a constant and vigilant presence of security 24/7. Our commitment to safety extends to the property itself, equipped with 24/7 security cameras, providing you with the peace of mind you deserve. In over a decade of residence here, we've never encountered any safety concerns or incidents, a testament to the safety and serenity of our growing community.<br /><br />Embrace the warmth and security of our neighborhood during your stay.",https://a0.muscache.com/pictures/94e4860f-c6d1-46a8-95ce-110f75034f7d.jpg,203121906,https://www.airbnb.com/users/show/203121906,Zack,2018-07-17,"Jersey City, NJ","Hello, I'm Zack, a 37-year-old entrepreneur with a passion for both my business endeavors and the world of hospitality. When I'm not immersed in building my own business, you can find me dedicating part of my time to the hospitality sector in NYC and at Newark Airport.
I look forward to welcoming you and ensuring your visit is nothing short of enjoyable.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/dd736e6c-a676-40c1-aa76-87ed224004bd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dd736e6c-a676-40c1-aa76-87ed224004bd.jpg?aki_policy=profile_x_medium,Journal Square,9,12,"['email', 'phone']",t,t,Neighborhood highlights,Ward C (councilmember Richard Boggiano),,40.73141,-74.05646,Private room in townhouse,Private room,2,3.0,3 shared baths,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Paid parking garage off premises"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Bread maker"", ""Pool table"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""32 inch HDTV with Netflix, Hulu, Fire TV, Amazon Prime Video, Roku, HBO Max"", ""Free washer \u2013 In unit"", ""Toaster"", ""Trash compactor"", ""Barbecue utensils"", ""Private entrance"", ""Coffee"", ""Bikes"", ""Self check-in"", ""Cleaning available during stay"", ""Exercise equipment: free weights, yoga mat"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Bed linens"", ""Portable fans"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Window AC unit"", ""First aid kit"", ""Cleaning products"", ""Hot water kettle"", ""Baking sheet"", ""Window guards"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Iron"", ""Luggage dropoff allowed"", ""Shower gel"", ""Safe"", ""Radiant heating"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Books and reading material"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Bathtub"", ""Outdoor furniture"", ""Mosquito net"", ""Shampoo""]",$71.00,28,365,28,28,365,365,28.0,365.0,,t,17,47,77,352,2025-03-18,6,1,0,276,1,56,3976.0,2020-08-16,2024-09-30,3.83,3.67,3.5,4.5,4.0,4.33,3.83,,f,9,0,9,0,0.11
349,44424842,https://www.airbnb.com/rooms/44424842,20250317171123,2025-03-18,city scrape,Modern Garden Apartment 30mins from NYC,"Monthly renters welcome.<br /><br />Modern garden level suite with access to vast backyard, perfect for pets.   Recently renovated with designer finishes.  Located in a multi unit building. Parking on site.",,https://a0.muscache.com/pictures/ea6ee073-09bc-4d7c-9293-c131d948fef3.jpg,19786530,https://www.airbnb.com/users/show/19786530,Stanislav,2014-08-10,"Jersey City, NJ",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/7ad5bda7-1386-4a22-a646-533e274fad75.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7ad5bda7-1386-4a22-a646-533e274fad75.jpg?aki_policy=profile_x_medium,The Heights,10,12,"['email', 'phone']",t,t,,Ward D (councilmember Michael Yun),,40.74559,-74.05972,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Free street parking"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Mini fridge"", ""Hangers"", ""Free parking on premises"", ""Conditioner"", ""Electric stove"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Drying rack for clothing"", ""Shampoo""]",$101.00,28,1125,28,28,1125,1125,28.0,1125.0,,t,0,6,9,236,2025-03-18,52,10,0,160,12,255,25755.0,2021-04-10,2024-12-15,4.87,4.88,4.83,4.88,4.9,4.58,4.67,,f,3,3,0,0,1.08
350,44494860,https://www.airbnb.com/rooms/44494860,20250317171123,2025-03-18,city scrape,Lavish 3BR Retreat w Private Rooftop Deck Near NYC,"Stay in style in the Hoboken neighborhood where Frank Sinatra grew up and made his singing debut at a church supper! This sunny 1,300-square-foot (120 square meters) space has an upscale kitchen and a private outdoor space to relax/bbq during the warmer months. Step out to a friendly neighborhood, close to restaurants, shops and Light Rail service to PATH trains that will have you in NY in minutes. Harmony’s guest services manager will greet you at the door and be on call throughout your stay.","Just one-square-mile (2.5 square kilometers) in size, Hoboken is a small town with everything you love about city life. Washington Street is the main thoroughfare, lined with great restaurants, bars bistro-pubs and rooftop bars. Spend an afternoon exploring quaint cobblestone streets, where you’ll find one-of-a-kind boutiques. <br /><br />Take in the stunning views of NYC as you bike or stroll along the Hudson River Waterfront Walkway, visiting parks and piers on with way. Join the free yoga class at Pier A or settle in for a movie under the stars at Pier 13 Park. Throughout the year, Hoboken hosts a wide range of concerts and a full schedule of festivals celebrating the arts and food—from Restaurant Week to The Mutz (Mozzarella) Festival. There’s a youthful energy here that’s infectious.",https://a0.muscache.com/pictures/0bf4a661-3cc3-442c-9596-7599c8c75e4d.jpg,24592423,https://www.airbnb.com/users/show/24592423,Harmony,2014-12-07,"Sag Harbor, NY","I love to live life.  Take this moment to experience a different place, a different outlook and experience the here and now! Be present and don't wait to live the life you want! ",within an hour,88%,98%,f,https://a0.muscache.com/im/pictures/user/c88e4409-b2d4-40f9-9357-4489f8a64032.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c88e4409-b2d4-40f9-9357-4489f8a64032.jpg?aki_policy=profile_x_medium,,4,47,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Ward D (councilmember Michael Yun),,40.74109,-74.04331,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,4.0,"[""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Host greets you"", ""Air conditioning"", ""Cleaning available during stay"", ""Dryer"", ""Hangers"", ""High chair"", ""Central heating"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""TV with standard cable"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Patio or balcony"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""Crib"", ""Shampoo""]",$339.00,1,1125,1,7,1125,1125,2.5,1125.0,,t,20,35,63,325,2025-03-18,58,11,0,249,11,101,34239.0,2021-01-26,2024-09-27,4.71,4.71,4.84,4.69,4.67,4.12,4.41,,t,1,1,0,0,1.15
351,44912942,https://www.airbnb.com/rooms/44912942,20250317171123,2025-03-18,city scrape,"Lala Loft/The Heights, JC","This is a private bedroom with a secure lock located in a historic Jersey City row house. Guests have a King queen size bed, and a fold out single size bed. Sleeps 3 people comfortably. Great neighborhood and many restaurants and stores five minutes away. Super safe and super cool!",Very safe and eclectic neighborhood outside of NYC. Tons of shops and restaurants a few blocks from the house. Bus to NYC up the street. We are 20 minutes from Midtown.,https://a0.muscache.com/pictures/dd0cda92-72e4-4c2e-a068-fa851b15a316.jpg,253288443,https://www.airbnb.com/users/show/253288443,Mena,2019-04-04,"Jersey City, NJ","We are a husband and wife team in Jersey City and have been hosting our home outside of the NYC area for the last several years. We love hosting travelers from all over the world. We are here to make sure you have an amazing stay. Welcome home, enjoy your stay!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-253288443/original/256bdd00-cab9-40fd-a6d6-ddd3af9c8b58.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-253288443/original/256bdd00-cab9-40fd-a6d6-ddd3af9c8b58.jpeg?aki_policy=profile_x_medium,The Heights,3,3,"['email', 'phone']",t,t,Neighborhood highlights,Ward D (councilmember Michael Yun),,40.74928,-74.05169,Private room in home,Private room,3,1.0,1 shared bath,0.0,4.0,"[""Dining table"", ""Pets allowed"", ""Body soap"", ""Hair dryer"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Mini fridge"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Kitchenette"", ""Freezer"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Iron"", ""47 inch HDTV with Amazon Prime Video"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Heating"", ""Essentials"", ""Shampoo""]",$85.00,1,14,1,1,14,14,1.0,14.0,,t,18,36,64,64,2025-03-18,193,74,11,64,70,255,21675.0,2021-05-03,2025-03-15,4.79,4.82,4.76,4.93,4.9,4.75,4.74,STR-005441-2024,t,2,0,2,0,4.09
